Accounting-Control-Number-Numéro-contrôle-comptable,Journal-Voucher-Type-Code-Code-du-type-de-pièce-de-journal,Fiscal-Year-Année-Fiscale,Journal-Voucher-Identifier-Identificateur-de-la-pièce-de-journal,Accounting-Effective-Date-Date-d'entrée-en-vigueur-comptable,DepartmentNumber-Numéro-de-Ministère,Fiscal-Month-Mois-Fiscal,Journal-Voucher-Item-Identifier-Identificateur-de-l'item-de-la-pièce-de-journal,Financial-Coding-Block-Bloc-de-codage-financier,Subleger-Account-Identifier-Compte-du-grand-livre-auxiliaire,Credit/Debit-Code-Code-Crédit/Débit,Journal-Voucher-Item-Amount-Montant-de-l'item-de-la-pièce-de-journal,Control-Data-Type-Type-de-données-de-contrôle,Accounting-Summary-Transaction-Line-Count-Sommaire-comptable-transaction-compte-ligne,GBS-Control-Number-Numéro-de-contrôle-du-SBG,General-Ledger-Account-Code-Code-du-compte-du-grand-livre-général
202517000038,ADEPT,2025/2026,,2025-06-18,122,03,1,,1222509,DR,1635.72,COK,1,202516900154997,
202517000039,ADEPT,2025/2026,,2025-06-18,122,03,1,,1222512,DR,1003.32,COK,1,202516900154998,
202517000040,ADEPT,2025/2026,,2025-06-18,122,03,1,,1224390,DR,410.00,COK,2,202516900154999,
202517000041,ADEPT,2025/2026,,2025-06-18,122,03,1,,1224391,DR,122.00,COK,1,202516900155000,
202517000042,ADEPT,2025/2026,,2025-06-18,122,03,1,,1224394,DR,270.00,COK,1,202516900155001,
202517000043,ADEPT,2025/2026,,2025-06-18,122,03,1,,1224396,DR,225.00,COK,1,202516900155002,
202517000044,JVEFI,2025/2026,,2025-06-19,005,03,1,,0050050,DR,6325.37,CMC,2,202517000155003,
202517000045,JVEFI,2025/2026,,2025-06-19,005,03,1,,0050054,CR,2526.29,CMC,3,202517000155004,
202517000046,JVEFI,2025/2026,,2025-06-19,018,03,1,,0180114,CR,20525.73,CMC,2,202517000155006,
202517000047,JVEFI,2025/2026,,2025-06-19,018,03,1,,0180148,DR,1438.76,CMC,1,202517000155007,
202517000048,JVEFI,2025/2026,,2025-06-19,018,03,1,,0189518,DR,1184.05,CMC,1,202517000155009,
202517000049,JVEFI,2025/2026,,2025-06-19,021,03,1,,0210132,DR,2831.33,CMC,1,202517000155010,
202517000050,JVEFI,2025/2026,,2025-06-19,005,03,1,,0050054,DR,4704.90,CMC,4,202517000155004,
202517000051,JVEFI,2025/2026,,2025-06-19,018,03,1,,0180159,CR,1115.26,CMC,1,202517000155008,
202517000052,JVEFI,2025/2026,,2025-06-19,030,03,1,,0301612,DR,11358.08,CMC,2,202517000155011,
202517000053,JVEFR,2025/2026,,2025-06-18,005,03,1,,0050054,CR,2621.89,CME,2,202516900154944,
202517000054,JVFID,2025/2026,,2025-06-19,097,03,1,,,DR,90.39,JMU,1,202517000155013,
202517000055,JVFIR,2025/2026,,2025-06-19,097,03,1,,,DR,468245.05,JMT,1,202517000155012,
202517000056,JVFIR,2025/2026,,2025-06-19,097,03,1,,,DR,40970800.57,JMT,1,202517000155012,
202517000057,JVFIR,2025/2026,,2025-06-19,097,03,1,,,DR,5025227.93,JMT,1,202517000155012,
202517000058,JVIVI,2025/2026,,2025-06-19,006,03,1,,0060000,DR,4705.14,CMD,3,202517000155005,
202517000059,JVIVR,2025/2026,,2025-06-18,006,03,1,,0060000,CR,11.55,CMF,1,202516900154945,
202517000060,TDINT,2025/2026,,2025-06-18,006,03,1,,0060000,CR,2394136.99,COQ,11,202516900154947,
202517000061,TI003,2025/2026,,2025-06-18,097,03,1,,,DR,1714286000.00,JOO,1,202516900154977,
202517000062,TI010,2025/2026,,2025-06-18,097,03,1,,,DR,3357143000.00,JOL,3,202516900154970,
202517000063,TI219,2025/2026,,2025-06-18,097,03,1,,,DR,365000000.00,JOS,2,202516900154978,
202517000064,TI869,2025/2026,,2025-06-18,097,03,1,,,DR,350000000.00,JOU,1,202516900154979,
202517000065,TI999,2025/2026,,2025-06-18,097,03,1,,,DR,4228571000.00,JOY,5,202516900154980,
202517000066,TM003,2025/2026,,2025-06-18,097,03,1,,,DR,2000000000.00,JPG,1,202516900154982,
202517000067,TM004,2025/2026,,2025-06-18,097,03,1,,,DR,1700000000.00,JPH,2,202516900154983,
202517000068,TM010,2025/2026,,2025-06-18,097,03,1,,,DR,2250000000.00,JPD,2,202516900154981,
202517000069,TM219,2025/2026,,2025-06-18,097,03,1,,,DR,240000000.00,JPK,2,202516900154984,
202517000070,TM869,2025/2026,,2025-06-18,097,03,1,,,DR,400000000.00,JPM,1,202516900154985,
202517000071,TM999,2025/2026,,2025-06-18,097,03,1,,,DR,4300000000.00,JPQ,3,202516900154986,
202517000072,RGEPA,2025/2026,,2025-06-18,097,03,1,,,DR,1407090033.74,JMZ,1,202516900154975,
202517100000,CADJU,2025/2026,,2025-06-20,127,03,1,8561000,1270000,CR,1622.17,COF,1,202517100156225,
202517100001,CGAGR,2025/2026,,2025-06-20,127,03,1,8861000,1270000,DR,8157.41,COH,1,202517100156226,61000
202517100002,EPAYR,2025/2026,,2025-06-19,097,03,1,,,DR,1024515.74,JMR,16,202517000155036,
202517100003,JVBDP,2025/2026,,2025-06-19,097,03,1,,,DR,4457924849.40,JMY,63,202517000155039,
202517100004,JVRDI,2025/2026,,2025-06-19,006,03,1,,0060000,DR,1010029972.21,CMI,11,202517000155015,
202517100005,JVRGI,2025/2026,,2025-06-19,097,03,1,,,DR,1158643226.54,JMG,49,202517000155034,
202517100006,RDBOA,2025/2026,,2025-06-19,097,03,1,,,DR,46472653.90,JND,3,202517000155041,
202517100007,JVLVP,2025/2026,,2025-06-19,097,03,1,,,DR,2436221435.29,JML,2,202517000155035,
202517100008,ADEPT,2025/2026,,2025-06-19,014,03,1,,0147003,DR,1069.96,COK,1,202517000155017,
202517100009,ADEPT,2025/2026,,2025-06-19,014,03,1,,0147004,DR,4246.03,COK,6,202517000155018,
202517100010,ADEPT,2025/2026,,2025-06-19,014,03,1,,0147005,DR,2501.22,COK,2,202517000155020,
202517100011,ADEPT,2025/2026,,2025-06-19,014,03,1,,0147006,DR,1526.41,COK,1,202517000155021,
202517100012,ADEPT,2025/2026,,2025-06-19,014,03,1,,0147007,DR,1814.55,COK,1,202517000155022,
202517100013,ADEPT,2025/2026,,2025-06-19,014,03,1,,0147010,DR,2388.16,COK,4,202517000155023,
202517100014,ADEPT,2025/2026,,2025-06-19,014,03,1,,0147023,DR,661.40,COK,1,202517000155024,
202517100015,ADEPT,2025/2026,,2025-06-19,014,03,1,,0147025,DR,302.73,COK,2,202517000155025,
202517100016,ADEPT,2025/2026,,2025-06-19,014,03,1,,0147027,DR,398.68,COK,1,202517000155026,
202517100017,ADEPT,2025/2026,,2025-06-19,014,03,1,,0147030,DR,2277.85,COK,3,202517000155027,
202517100018,ADEPT,2025/2026,,2025-06-19,014,03,1,,0147031,DR,1148.30,COK,2,202517000155028,
202517100019,ADEPT,2025/2026,,2025-06-19,014,03,1,,0147036,DR,975.66,COK,1,202517000155029,
202517100020,ADEPT,2025/2026,,2025-06-19,014,03,1,,0148444,DR,390.00,COK,1,202517000155030,
202517100021,ADEPT,2025/2026,,2025-06-19,014,03,1,,0148460,DR,4228.00,COK,4,202517000155031,
202517100022,ADEPT,2025/2026,,2025-06-19,014,03,1,,0148477,DR,1133.00,COK,1,202517000155032,
202517100023,ADEPT,2025/2026,,2025-06-19,122,03,1,,1220581,DR,214.95,COK,3,202517000155051,
202517100024,ADEPT,2025/2026,,2025-06-19,122,03,1,,1221494,DR,103.75,COK,1,202517000155052,
202517100025,ADEPT,2025/2026,,2025-06-19,122,03,1,,1221495,DR,92.40,COK,1,202517000155053,
202517100026,ADEPT,2025/2026,,2025-06-19,122,03,1,,1221560,DR,740.62,COK,1,202517000155055,
202517100027,ADEPT,2025/2026,,2025-06-19,122,03,1,,1221585,DR,723.50,COK,4,202517000155056,
202517100028,ADEPT,2025/2026,,2025-06-19,122,03,1,,1221887,DR,1733.00,COK,4,202517000155057,
202517100029,ADEPT,2025/2026,,2025-06-19,122,03,1,,1223822,DR,2715.81,COK,1,202517000155058,
202517100030,ADEPT,2025/2026,,2025-06-19,122,03,1,,1224391,DR,500.50,COK,2,202517000155059,
202517100031,ADEPT,2025/2026,,2025-06-19,122,03,1,,1224394,DR,231.00,COK,1,202517000155060,
202517100032,ADEPT,2025/2026,,2025-06-19,122,03,1,,1224395,DR,424.60,COK,1,202517000155061,
202517100033,ADEPT,2025/2026,,2025-06-19,122,03,1,,1228891,DR,2033.16,COK,1,202517000155062,
202517100034,AFDEP,2025/2026,,2025-06-19,014,03,1,,0147004,DR,560.31,COL,1,202517000155019,
202517100035,DOMFR,2025/2026,,2025-06-19,122,03,1,,1221497,CR,85.00,COK,1,202517000155054,
202517100036,JVEFI,2025/2026,,2025-06-20,050,03,1,,0509000,CR,3169.55,CMC,1,202517100155069,
202517100037,JVEFI,2025/2026,,2025-06-20,095,03,1,,0950001,DR,835.25,CMC,1,202517100155070,
202517100038,JVEFI,2025/2026,,2025-06-20,165,03,1,,1651651,DR,1116.38,CMC,1,202517100155074,
202517100039,JVEFI,2025/2026,,2025-06-20,005,03,1,,0050054,DR,4034.37,CMC,4,202517100155063,
202517100040,JVEFI,2025/2026,,2025-06-20,005,03,1,,0050054,DR,1308.75,CMC,2,202517100155063,
202517100041,JVEFI,2025/2026,,2025-06-20,018,03,1,,0180001,DR,1533.87,CMC,1,202517100155065,
202517100042,JVEFI,2025/2026,,2025-06-20,018,03,1,,0183048,DR,1183.83,CMC,2,202517100155066,
202517100043,JVEFI,2025/2026,,2025-06-20,018,03,1,,0186369,DR,1361.87,CMC,1,202517100155067,
202517100044,JVEFI,2025/2026,,2025-06-20,018,03,1,,0189518,DR,4190.54,CMC,1,202517100155068,
202517100045,JVEFI,2025/2026,,2025-06-20,119,03,1,,1190001,DR,504.00,CMC,1,202517100155073,
202517100046,JVFID,2025/2026,,2025-06-20,097,03,1,,,DR,16197.67,JMU,1,202517100155072,
202517100047,JVFIR,2025/2026,,2025-06-20,097,03,1,,,DR,3245900.40,JMT,1,202517100155071,
202517100048,JVFIR,2025/2026,,2025-06-20,097,03,1,,,DR,1261276.33,JMT,1,202517100155071,
202517100049,JVFIR,2025/2026,,2025-06-20,097,03,1,,,DR,46369668.56,JMT,1,202517100155071,
202517100050,JVFRD,2025/2026,,2025-06-19,097,03,1,,,DR,1572.79,JMV,1,202517000155037,
202517100051,JVIVI,2025/2026,,2025-06-20,006,03,1,,0060000,DR,6073.41,CMD,3,202517100155064,
202517100052,JVIVR,2025/2026,,2025-06-19,006,03,1,,0060000,DR,28.59,CMF,1,202517000155014,
202517100053,JVRFI,2025/2026,,2025-06-19,097,03,1,,,DR,580.02,JMW,1,202517000155038,
202517100054,TDINT,2025/2026,,2025-06-19,006,03,1,,0060000,CR,1597664.38,COQ,8,202517000155016,
202517100055,TI003,2025/2026,,2025-06-19,097,03,1,,,DR,1000000000.00,JOO,1,202517000155042,
202517100056,TI010,2025/2026,,2025-06-19,097,03,1,,,DR,400000000.00,JOL,1,202517000155033,
202517100057,TI219,2025/2026,,2025-06-19,097,03,1,,,DR,575000000.00,JOS,2,202517000155043,
202517100058,TI869,2025/2026,,2025-06-19,097,03,1,,,DR,350000000.00,JOU,1,202517000155044,
202517100059,TM003,2025/2026,,2025-06-19,097,03,1,,,DR,2000000000.00,JPG,1,202517000155046,
202517100060,TM004,2025/2026,,2025-06-19,097,03,1,,,DR,1200000000.00,JPH,1,202517000155047,
202517100061,TM010,2025/2026,,2025-06-19,097,03,1,,,DR,3000000000.00,JPD,2,202517000155045,
202517100062,TM219,2025/2026,,2025-06-19,097,03,1,,,DR,375000000.00,JPK,2,202517000155048,
202517100063,TM869,2025/2026,,2025-06-19,097,03,1,,,DR,350000000.00,JPM,1,202517000155049,
202517100064,TM999,2025/2026,,2025-06-19,097,03,1,,,DR,750000000.00,JPQ,1,202517000155050,
202517100065,RGEPA,2025/2026,,2025-06-19,097,03,1,,,DR,896569363.10,JMZ,1,202517000155040,
202517400000,CRCPC,2025/2026,,2025-06-23,006,03,1,8661000,0060000,DR,6897.82,COE,1,202517400156720,
202517400001,GCMO,2025/2026,00000087985,2025-06-23,006,03,1,8312080,,DR,2.75,,1,,12080
202517400001,GCMO,2025/2026,00000087985,2025-06-23,006,03,2,836B000,0060000,CR,2.75,,1,,6B000
202517400001,GCMO,2025/2026,00000087985,2025-06-23,006,03,3,8312080,,DR,6670686431.80,,1,,12080
202517400001,GCMO,2025/2026,00000087985,2025-06-23,006,03,4,836B000,0060000,CR,6670686431.80,,1,,6B000
202517400001,GCMO,2025/2026,00000087985,2025-06-23,006,03,5,8312080,,DR,17474155.56,,1,,12080
202517400001,GCMO,2025/2026,00000087985,2025-06-23,006,03,6,836B000,0060000,CR,17474155.56,,1,,6B000
202517400001,GCMO,2025/2026,00000087985,2025-06-23,006,03,7,8312080,,CR,7028009834.15,,1,,12080
202517400001,GCMO,2025/2026,00000087985,2025-06-23,006,03,8,836B000,0060000,DR,7028009834.15,,1,,6B000
202517400001,GCMO,2025/2026,00000087985,2025-06-23,006,03,9,8312080,,CR,70036561.57,,1,,12080
202517400001,GCMO,2025/2026,00000087985,2025-06-23,006,03,10,836B000,0060000,DR,70036561.57,,1,,6B000
202517400001,GCMO,2025/2026,00000087985,2025-06-23,006,03,11,8312080,,CR,845936.97,,1,,12080
202517400001,GCMO,2025/2026,00000087985,2025-06-23,006,03,12,836B000,0060000,DR,845936.97,,1,,6B000
202517400002,GCMO,2025/2026,00000087986,2025-06-23,006,03,1,8312080,,DR,1.81,,1,,12080
202517400002,GCMO,2025/2026,00000087986,2025-06-23,006,03,2,836B000,0060000,CR,1.81,,1,,6B000
202517400002,GCMO,2025/2026,00000087986,2025-06-23,006,03,3,8312080,,DR,69717.00,,1,,12080
202517400002,GCMO,2025/2026,00000087986,2025-06-23,006,03,4,836B000,0060000,CR,69717.00,,1,,6B000
202517400002,GCMO,2025/2026,00000087986,2025-06-23,006,03,5,8312080,,CR,5101321.55,,1,,12080
202517400002,GCMO,2025/2026,00000087986,2025-06-23,006,03,6,836B000,0060000,DR,5101321.55,,1,,6B000
202517400002,GCMO,2025/2026,00000087986,2025-06-23,006,03,7,8312080,,CR,78574.24,,1,,12080
202517400002,GCMO,2025/2026,00000087986,2025-06-23,006,03,8,836B000,0060000,DR,78574.24,,1,,6B000
202517400002,GCMO,2025/2026,00000087986,2025-06-23,006,03,9,8312080,,DR,8021180.75,,1,,12080
202517400002,GCMO,2025/2026,00000087986,2025-06-23,006,03,10,836B000,0060000,CR,8021180.75,,1,,6B000
202517400002,GCMO,2025/2026,00000087986,2025-06-23,006,03,11,8312080,,CR,8021180.75,,1,,12080
202517400002,GCMO,2025/2026,00000087986,2025-06-23,006,03,12,836B000,0060000,DR,8021180.75,,1,,6B000
202517400003,CRCPA,2025/2026,,2025-06-23,006,03,1,8761000,0060000,DR,33.75,COK,1,202517400155137,
202517400004,CRCPA,2025/2026,,2025-06-23,006,03,1,8761000,0060000,DR,37.50,COK,1,202517400155137,61000
202517400005,EPAYR,2025/2026,,2025-06-20,097,03,1,,,DR,2653513.45,JMR,13,202517100155104,
202517400006,JVBDP,2025/2026,,2025-06-20,097,03,1,,,DR,1821329404.93,JMY,58,202517100155106,
202517400007,JVBRT,2025/2026,,2025-06-20,006,03,1,,0060000,DR,221610000.00,CMT,1,202517100155077,
202517400008,JVRDI,2025/2026,,2025-06-20,006,03,1,,0060000,DR,161362.78,CMI,11,202517100155076,
202517400009,JVRGI,2025/2026,,2025-06-20,097,03,1,,,DR,3444737616.71,JMG,46,202517100155102,
202517400010,RDBOA,2025/2026,,2025-06-20,097,03,1,,,DR,50895818.01,JND,3,202517100155108,
202517400011,JVLVP,2025/2026,,2025-06-20,097,03,1,,,DR,7109158863.08,JML,2,202517100155103,
202517400012,ADEPT,2025/2026,,2025-06-20,014,03,1,,0147002,DR,632.68,COK,1,202517100155079,
202517400013,ADEPT,2025/2026,,2025-06-20,014,03,1,,0147003,DR,1647.30,COK,2,202517100155080,
202517400014,ADEPT,2025/2026,,2025-06-20,014,03,1,,0147004,DR,3927.05,COK,5,202517100155081,
202517400015,ADEPT,2025/2026,,2025-06-20,014,03,1,,0147005,DR,7329.41,COK,8,202517100155082,
202517400016,ADEPT,2025/2026,,2025-06-20,014,03,1,,0147006,DR,1353.69,COK,1,202517100155083,
202517400017,ADEPT,2025/2026,,2025-06-20,014,03,1,,0147007,DR,769.98,COK,2,202517100155084,
202517400018,ADEPT,2025/2026,,2025-06-20,014,03,1,,0147010,DR,1173.05,COK,2,202517100155085,
202517400019,ADEPT,2025/2026,,2025-06-20,014,03,1,,0147011,DR,4286.77,COK,4,202517100155086,
202517400020,ADEPT,2025/2026,,2025-06-20,014,03,1,,0147012,DR,3943.75,COK,5,202517100155087,
202517400021,ADEPT,2025/2026,,2025-06-20,014,03,1,,0147022,DR,1407.77,COK,2,202517100155088,
202517400022,ADEPT,2025/2026,,2025-06-20,014,03,1,,0147023,DR,5218.77,COK,9,202517100155089,
202517400023,ADEPT,2025/2026,,2025-06-20,014,03,1,,0147025,DR,1850.39,COK,3,202517100155090,
202517400024,ADEPT,2025/2026,,2025-06-20,014,03,1,,0147026,DR,624.13,COK,2,202517100155091,
202517400025,ADEPT,2025/2026,,2025-06-20,014,03,1,,0147027,DR,4445.00,COK,5,202517100155092,
202517400026,ADEPT,2025/2026,,2025-06-20,014,03,1,,0147029,DR,1304.54,COK,2,202517100155093,
202517400027,ADEPT,2025/2026,,2025-06-20,014,03,1,,0147030,DR,3421.03,COK,6,202517100155094,
202517400028,ADEPT,2025/2026,,2025-06-20,014,03,1,,0147031,DR,3451.68,COK,6,202517100155095,
202517400029,ADEPT,2025/2026,,2025-06-20,014,03,1,,0147036,DR,1364.43,COK,3,202517100155096,
202517400030,ADEPT,2025/2026,,2025-06-20,014,03,1,,0147504,DR,644.31,COK,1,202517100155097,
202517400031,ADEPT,2025/2026,,2025-06-20,014,03,1,,0147505,DR,1154.00,COK,1,202517100155098,
202517400032,ADEPT,2025/2026,,2025-06-20,014,03,1,,0148460,DR,1472.00,COK,2,202517100155099,
202517400033,ADEPT,2025/2026,,2025-06-20,014,03,1,,0148477,DR,1800.00,COK,1,202517100155100,
202517400034,ADEPT,2025/2026,,2025-06-20,122,03,1,,1220580,DR,389.60,COK,5,202517100155120,
202517400035,ADEPT,2025/2026,,2025-06-20,122,03,1,,1220581,DR,492.72,COK,6,202517100155121,
202517400036,ADEPT,2025/2026,,2025-06-20,122,03,1,,1221497,DR,116.75,COK,1,202517100155122,
202517400037,ADEPT,2025/2026,,2025-06-20,122,03,1,,1221500,DR,317.03,COK,2,202517100155123,
202517400038,ADEPT,2025/2026,,2025-06-20,122,03,1,,1221589,DR,770.36,COK,5,202517100155124,
202517400039,ADEPT,2025/2026,,2025-06-20,122,03,1,,1221887,DR,396.32,COK,1,202517100155125,
202517400040,ADEPT,2025/2026,,2025-06-20,122,03,1,,1223695,DR,312.78,COK,1,202517100155126,
202517400041,ADEPT,2025/2026,,2025-06-20,122,03,1,,1223704,DR,33.34,COK,1,202517100155127,
202517400042,ADEPT,2025/2026,,2025-06-20,122,03,1,,1224391,DR,212.30,COK,1,202517100155128,
202517400043,ADEPT,2025/2026,,2025-06-20,122,03,1,,1224394,DR,548.25,COK,3,202517100155129,
202517400044,ADEPT,2025/2026,,2025-06-20,122,03,1,,1224396,DR,425.75,COK,3,202517100155130,
202517400045,ADEPT,2025/2026,,2025-06-20,122,03,1,,1224796,DR,574.50,COK,1,202517100155131,
202517400046,ADEPT,2025/2026,,2025-06-20,122,03,1,,1228198,DR,558.41,COK,2,202517100155132,
202517400047,ADEPT,2025/2026,,2025-06-20,122,03,1,,1228800,DR,100.00,COK,1,202517100155133,
202517400048,JVEFI,2025/2026,,2025-06-23,018,03,1,,0180045,DR,20389.00,CMC,1,202517400155139,
202517400049,JVEFI,2025/2026,,2025-06-23,018,03,1,,0180159,DR,1600.30,CMC,1,202517400155141,
202517400050,JVEFI,2025/2026,,2025-06-23,018,03,1,,0182183,DR,2232.11,CMC,3,202517400155142,
202517400051,JVEFI,2025/2026,,2025-06-23,018,03,1,,0182184,DR,3218.43,CMC,3,202517400155143,
202517400052,JVEFI,2025/2026,,2025-06-23,018,03,1,,0183371,DR,339992.72,CMC,1,202517400155146,
202517400053,JVEFI,2025/2026,,2025-06-23,041,03,1,,0410900,DR,780.70,CMC,1,202517400155149,
202517400054,JVEFI,2025/2026,,2025-06-23,005,03,1,,0050054,DR,638.52,CMC,1,202517400155135,
202517400055,JVEFI,2025/2026,,2025-06-23,018,03,1,,0180125,DR,952.59,CMC,1,202517400155140,
202517400056,JVEFI,2025/2026,,2025-06-23,018,03,1,,0180159,DR,828.65,CMC,1,202517400155141,
202517400057,JVEFI,2025/2026,,2025-06-23,018,03,1,,0182183,DR,1506.54,CMC,1,202517400155142,
202517400058,JVEFI,2025/2026,,2025-06-23,018,03,1,,0182184,DR,6750.59,CMC,7,202517400155143,
202517400059,JVEFI,2025/2026,,2025-06-23,018,03,1,,0183048,CR,1101.67,CMC,1,202517400155144,
202517400060,JVEFI,2025/2026,,2025-06-23,018,03,1,,0183132,DR,864.64,CMC,1,202517400155145,
202517400061,JVEFI,2025/2026,,2025-06-23,018,03,1,,0186795,CR,2078.67,CMC,1,202517400155147,
202517400062,JVEFI,2025/2026,,2025-06-23,030,03,1,,0301612,DR,6714.24,CMC,2,202517400155148,
202517400063,JVEFI,2025/2026,,2025-06-23,165,03,1,,1650165,CR,2050.00,CMC,1,202517400155151,
202517400064,JVEFI,2025/2026,,2025-06-23,005,03,1,,0050050,DR,851.30,CMC,1,202517400155134,
202517400065,JVEFI,2025/2026,,2025-06-23,005,03,1,,0050054,DR,1135.18,CMC,2,202517400155135,
202517400066,JVEFI,2025/2026,,2025-06-23,018,03,1,,0180001,DR,956.11,CMC,1,202517400155138,
202517400067,JVEFI,2025/2026,,2025-06-23,018,03,1,,0182184,DR,873.97,CMC,1,202517400155143,
202517400068,JVEFI,2025/2026,,2025-06-23,018,03,1,,0183048,DR,1798.37,CMC,1,202517400155144,
202517400069,JVFIR,2025/2026,,2025-06-23,097,03,1,,,DR,25711810.70,JMT,1,202517400155150,
202517400070,JVFIR,2025/2026,,2025-06-23,097,03,1,,,DR,8105217.96,JMT,1,202517400155150,
202517400071,JVFIR,2025/2026,,2025-06-23,097,03,1,,,DR,45068367.83,JMT,1,202517400155150,
202517400072,JVFRD,2025/2026,,2025-06-20,097,03,1,,,DR,16571.28,JMV,1,202517100155105,
202517400073,JVIVI,2025/2026,,2025-06-23,006,03,1,,0060000,DR,26001.82,CMD,3,202517400155136,
202517400074,JVIVR,2025/2026,,2025-06-20,006,03,1,,0060000,CR,134.02,CMF,1,202517100155075,
202517400075,TDINT,2025/2026,,2025-06-20,006,03,1,,0060000,CR,1491165.74,COQ,12,202517100155078,
202517400076,TI003,2025/2026,,2025-06-20,097,03,1,,,DR,4386441000.00,JOO,2,202517100155109,
202517400077,TI004,2025/2026,,2025-06-20,097,03,1,,,DR,1515932000.00,JOP,2,202517100155110,
202517400078,TI010,2025/2026,,2025-06-20,097,03,1,,,DR,2894915000.00,JOL,3,202517100155101,
202517400079,TI219,2025/2026,,2025-06-20,097,03,1,,,DR,264407000.00,JOS,2,202517100155111,
202517400080,TI869,2025/2026,,2025-06-20,097,03,1,,,DR,100000000.00,JOU,1,202517100155112,
202517400081,TI999,2025/2026,,2025-06-20,097,03,1,,,DR,3798305000.00,JOY,4,202517100155113,
202517400082,TM003,2025/2026,,2025-06-20,097,03,1,,,DR,2714286000.00,JPG,2,202517100155115,
202517400083,TM004,2025/2026,,2025-06-20,097,03,1,,,DR,800000000.00,JPH,1,202517100155116,
202517400084,TM010,2025/2026,,2025-06-20,097,03,1,,,DR,2207143000.00,JPD,3,202517100155114,
202517400085,TM219,2025/2026,,2025-06-20,097,03,1,,,DR,585000000.00,JPK,2,202517100155117,
202517400086,TM869,2025/2026,,2025-06-20,097,03,1,,,DR,200000000.00,JPM,1,202517100155118,
202517400087,TM999,2025/2026,,2025-06-20,097,03,1,,,DR,3428571000.00,JPQ,3,202517100155119,
202517400088,RGEPA,2025/2026,,2025-06-20,097,03,1,,,DR,3192671256.34,JMZ,1,202517100155107,
202517500000,EPAYR,2025/2026,,2025-06-23,097,03,1,,,DR,3442933.62,JMR,13,202517400155169,
202517500001,JVBDP,2025/2026,,2025-06-23,097,03,1,,,DR,8133454682.48,JMY,62,202517400155170,
202517500002,JVBRT,2025/2026,,2025-06-23,006,03,1,,0060000,DR,352463000.00,CMT,1,202517400155154,
202517500003,JVRDI,2025/2026,,2025-06-23,006,03,1,,0060000,DR,118936.62,CMI,13,202517400155153,
202517500004,JVRGI,2025/2026,,2025-06-23,097,03,1,,,DR,1253695638.03,JMG,61,202517400155167,
202517500005,RDBOA,2025/2026,,2025-06-23,097,03,1,,,DR,79298251.93,JND,3,202517400155171,
202517500006,JVLVP,2025/2026,,2025-06-23,097,03,1,,,DR,6603992477.10,JML,2,202517400155168,
202517500007,ADEPT,2025/2026,,2025-06-23,014,03,1,,0147004,DR,3055.12,COK,5,202517400155156,
202517500008,ADEPT,2025/2026,,2025-06-23,014,03,1,,0147005,DR,1814.55,COK,1,202517400155157,
202517500009,ADEPT,2025/2026,,2025-06-23,014,03,1,,0147007,DR,691.29,COK,1,202517400155158,
202517500010,ADEPT,2025/2026,,2025-06-23,014,03,1,,0147011,DR,1489.74,COK,2,202517400155159,
202517500011,ADEPT,2025/2026,,2025-06-23,014,03,1,,0147025,DR,1664.19,COK,2,202517400155160,
202517500012,ADEPT,2025/2026,,2025-06-23,014,03,1,,0147027,DR,1717.15,COK,2,202517400155161,
202517500013,ADEPT,2025/2026,,2025-06-23,014,03,1,,0148460,DR,5008.00,COK,1,202517400155162,
202517500014,ADEPT,2025/2026,,2025-06-23,014,03,1,,0148477,DR,1814.00,COK,2,202517400155163,
202517500015,ADEPT,2025/2026,,2025-06-23,018,03,1,,0180106,DR,2177.71,COK,1,202517400155164,
202517500016,ADEPT,2025/2026,,2025-06-23,079,03,1,,0794225,DR,3167.23,COK,1,202517400155165,
202517500017,ADEPT,2025/2026,,2025-06-23,122,03,1,,1220581,DR,191.53,COK,3,202517400155183,
202517500018,ADEPT,2025/2026,,2025-06-23,122,03,1,,1220583,DR,798.00,COK,1,202517400155184,
202517500019,ADEPT,2025/2026,,2025-06-23,122,03,1,,1221493,DR,2450.25,COK,3,202517400155185,
202517500020,ADEPT,2025/2026,,2025-06-23,122,03,1,,1221494,DR,379.02,COK,6,202517400155186,
202517500021,ADEPT,2025/2026,,2025-06-23,122,03,1,,1221585,DR,211.00,COK,1,202517400155187,
202517500022,ADEPT,2025/2026,,2025-06-23,122,03,1,,1221587,DR,267.62,COK,2,202517400155188,
202517500023,ADEPT,2025/2026,,2025-06-23,122,03,1,,1221887,DR,1229.77,COK,3,202517400155189,
202517500024,ADEPT,2025/2026,,2025-06-23,122,03,1,,1221953,DR,4000.00,COK,2,202517400155190,
202517500025,ADEPT,2025/2026,,2025-06-23,122,03,1,,1224390,DR,122.00,COK,1,202517400155191,
202517500026,ADEPT,2025/2026,,2025-06-23,122,03,1,,1224392,DR,115.23,COK,1,202517400155192,
202517500027,ADEPT,2025/2026,,2025-06-23,122,03,1,,1224394,DR,248.00,COK,2,202517400155193,
202517500028,ADEPT,2025/2026,,2025-06-23,122,03,1,,1228800,DR,160.00,COK,1,202517400155194,
202517500029,JVEFI,2025/2026,,2025-06-24,005,03,1,,0050054,DR,893.12,CMC,1,202517500155195,
202517500030,JVEFI,2025/2026,,2025-06-24,025,03,1,,0250000,CR,906.35,CMC,1,202517500155207,
